ID,technology,source,source_type,year,type,country,capacity_definition,comment,capacity,energy_source_level_0,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology_level
4259,Geothermal,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4260,Hydro,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,11,0,0,1,1,0
4261,Marine,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4262,"Non-renewable waste",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,182,0,0,1,1,1
4263,Nuclear,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4264,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,95,0,0,0,1,1
4265,Photovoltaics,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,1,0,0,0,0,1
4266,"Pumped storage",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4267,Wind,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,1439,0,0,1,1,0
4268,"Differently categorized solar",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4269,Solar,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,1,0,0,1,1,0
4270,"Differently categorized wind",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,1439,0,0,0,0,1
4271,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,134,0,0,1,0,0
4272,"Renewable energy sources",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,1585,0,1,0,0,0
4273,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,10087,0,0,1,1,1
4274,Total,EUROSTAT,"Statistical Office",1998,"Installed capacity in MW",DK,Unknown,,11854,1,0,0,0,0
4275,"Biomass and biogas",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,41,0,0,0,1,1
4276,"Concentrated solar power",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4277,"Fossil fuels",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,9955,0,1,0,0,0
4278,Geothermal,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4279,Hydro,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,11,0,0,1,1,0
4280,Marine,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4281,"Non-renewable waste",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,198,0,0,1,1,1
4282,Nuclear,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4283,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,110,0,0,0,1,1
4284,Photovoltaics,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,1,0,0,0,0,1
4285,"Pumped storage",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4286,Wind,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,1753,0,0,1,1,0
4287,"Differently categorized solar",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4288,Solar,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,1,0,0,1,1,0
4289,"Differently categorized wind",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,1753,0,0,0,0,1
4290,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,151,0,0,1,0,0
4291,"Renewable energy sources",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,1916,0,1,0,0,0
4292,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,9757,0,0,1,1,1
4293,Total,EUROSTAT,"Statistical Office",1999,"Installed capacity in MW",DK,Unknown,,11871,1,0,0,0,0
4294,"Biomass and biogas",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,41,0,0,0,1,1
4295,"Concentrated solar power",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4296,"Fossil fuels",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,9788,0,1,0,0,0
4297,Geothermal,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4298,Hydro,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,10,0,0,1,1,0
4299,Marine,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4300,"Non-renewable waste",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,230,0,0,1,1,1
4301,Nuclear,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4302,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,86,0,0,0,1,1
4303,Photovoltaics,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,1,0,0,0,0,1
4304,"Pumped storage",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4305,Wind,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,2390,0,0,1,1,0
4306,"Differently categorized solar",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4307,Solar,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,1,0,0,1,1,0
4308,"Differently categorized wind",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,2390,0,0,0,0,1
4309,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,127,0,0,1,0,0
4310,"Renewable energy sources",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,2528,0,1,0,0,0
4311,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,9558,0,0,1,1,1
4312,Total,EUROSTAT,"Statistical Office",2000,"Installed capacity in MW",DK,Unknown,,12316,1,0,0,0,0
4313,"Biomass and biogas",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,47,0,0,0,1,1
4314,"Concentrated solar power",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4315,"Fossil fuels",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,9797,0,1,0,0,0
4316,Geothermal,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4317,Hydro,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,11,0,0,1,1,0
4318,Marine,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4319,"Non-renewable waste",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,241,0,0,1,1,1
4320,Nuclear,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4321,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,133,0,0,0,1,1
4322,Photovoltaics,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,1,0,0,0,0,1
4323,"Pumped storage",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4324,Wind,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,2497,0,0,1,1,0
4325,"Differently categorized solar",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4326,Solar,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,1,0,0,1,1,0
4327,"Differently categorized wind",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,2497,0,0,0,0,1
4328,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,180,0,0,1,0,0
4329,"Renewable energy sources",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,2689,0,1,0,0,0
4330,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,9556,0,0,1,1,1
4331,Total,EUROSTAT,"Statistical Office",2001,"Installed capacity in MW",DK,Unknown,,12486,1,0,0,0,0
4332,"Biomass and biogas",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,53,0,0,0,1,1
4333,"Concentrated solar power",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4334,"Fossil fuels",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,9468,0,1,0,0,0
4335,Geothermal,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4336,Hydro,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,11,0,0,1,1,0
4337,Marine,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4338,"Non-renewable waste",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,270,0,0,1,1,1
4339,Nuclear,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4340,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,215,0,0,0,1,1
4341,Photovoltaics,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,2,0,0,0,0,1
4342,"Pumped storage",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4343,Wind,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,2895,0,0,1,1,0
4344,"Differently categorized solar",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4345,Solar,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,2,0,0,1,1,0
4346,"Differently categorized wind",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,2895,0,0,0,0,1
4347,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,268,0,0,1,0,0
4348,"Renewable energy sources",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,3176,0,1,0,0,0
4349,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,9198,0,0,1,1,1
4350,Total,EUROSTAT,"Statistical Office",2002,"Installed capacity in MW",DK,Unknown,,12644,1,0,0,0,0
4351,"Biomass and biogas",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,58,0,0,0,1,1
4352,"Concentrated solar power",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4353,"Fossil fuels",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,9415,0,1,0,0,0
4354,Geothermal,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4355,Hydro,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,11,0,0,1,1,0
4356,Marine,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4357,"Non-renewable waste",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,285,0,0,1,1,1
4358,Nuclear,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4359,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,311,0,0,0,1,1
4360,Photovoltaics,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,2,0,0,0,0,1
4361,"Pumped storage",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4362,Wind,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,3120,0,0,1,1,0
4363,"Differently categorized solar",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4364,Solar,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,2,0,0,1,1,0
4365,"Differently categorized wind",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,3120,0,0,0,0,1
4366,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,369,0,0,1,0,0
4367,"Renewable energy sources",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,3502,0,1,0,0,0
4368,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,9130,0,0,1,1,1
4369,Total,EUROSTAT,"Statistical Office",2003,"Installed capacity in MW",DK,Unknown,,12917,1,0,0,0,0
4370,"Biomass and biogas",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,63,0,0,0,1,1
4371,"Concentrated solar power",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4372,"Fossil fuels",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,9312,0,1,0,0,0
4373,Geothermal,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4374,Hydro,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,11,0,0,1,1,0
4375,Marine,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4376,"Non-renewable waste",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,312,0,0,1,1,1
4377,Nuclear,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4378,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,474,0,0,0,1,1
4379,Photovoltaics,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,2,0,0,0,0,1
4380,"Pumped storage",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4381,Wind,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,3124,0,0,1,1,0
4382,"Differently categorized solar",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4383,Solar,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,2,0,0,1,1,0
4384,"Differently categorized wind",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,3124,0,0,0,0,1
4385,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,537,0,0,1,0,0
4386,"Renewable energy sources",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,3674,0,1,0,0,0
4387,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,9000,0,0,1,1,1
4388,Total,EUROSTAT,"Statistical Office",2004,"Installed capacity in MW",DK,Unknown,,12986,1,0,0,0,0
4389,"Biomass and biogas",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,65,0,0,0,1,1
4390,"Concentrated solar power",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4391,"Fossil fuels",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,9245,0,1,0,0,0
4392,Geothermal,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4393,Hydro,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,11,0,0,1,1,0
4394,Marine,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4395,"Non-renewable waste",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,306,0,0,1,1,1
4396,Nuclear,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4397,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,584,0,0,0,1,1
4398,Photovoltaics,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,3,0,0,0,0,1
4399,"Pumped storage",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4400,Wind,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,3128,0,0,1,1,0
4401,"Differently categorized solar",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4402,Solar,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,3,0,0,1,1,0
4403,"Differently categorized wind",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,3128,0,0,0,0,1
4404,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,649,0,0,1,0,0
4405,"Renewable energy sources",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,3791,0,1,0,0,0
4406,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,8939,0,0,1,1,1
4407,Total,EUROSTAT,"Statistical Office",2005,"Installed capacity in MW",DK,Unknown,,13036,1,0,0,0,0
4408,"Biomass and biogas",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,61,0,0,0,1,1
4409,"Concentrated solar power",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4410,"Fossil fuels",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,9313,0,1,0,0,0
4411,Geothermal,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4412,Hydro,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
4413,Marine,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4414,"Non-renewable waste",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,299,0,0,1,1,1
4415,Nuclear,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4416,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,455,0,0,0,1,1
4417,Photovoltaics,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,3,0,0,0,0,1
4418,"Pumped storage",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4419,Wind,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,3136,0,0,1,1,0
4420,"Differently categorized solar",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4421,Solar,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,3,0,0,1,1,0
4422,"Differently categorized wind",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,3136,0,0,0,0,1
4423,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,516,0,0,1,0,0
4424,"Renewable energy sources",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,3664,0,1,0,0,0
4425,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,9014,0,0,1,1,1
4426,Total,EUROSTAT,"Statistical Office",2006,"Installed capacity in MW",DK,Unknown,,12977,1,0,0,0,0
4427,"Biomass and biogas",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,59,0,0,0,1,1
4428,"Concentrated solar power",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4429,"Fossil fuels",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,9472,0,1,0,0,0
4430,Geothermal,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4431,Hydro,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
4432,Marine,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4433,"Non-renewable waste",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,233,0,0,1,1,1
4434,Nuclear,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4435,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,333,0,0,0,1,1
4436,Photovoltaics,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,3,0,0,0,0,1
4437,"Pumped storage",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4438,Wind,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,3124,0,0,1,1,0
4439,"Differently categorized solar",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4440,Solar,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,3,0,0,1,1,0
4441,"Differently categorized wind",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,3124,0,0,0,0,1
4442,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,392,0,0,1,0,0
4443,"Renewable energy sources",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,3528,0,1,0,0,0
4444,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,9239,0,0,1,1,1
4445,Total,EUROSTAT,"Statistical Office",2007,"Installed capacity in MW",DK,Unknown,,13000,1,0,0,0,0
4446,"Biomass and biogas",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,74,0,0,0,1,1
4447,"Concentrated solar power",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4448,"Fossil fuels",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,9200,0,1,0,0,0
4449,Geothermal,EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4450,Hydro,EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
4451,Marine,EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4452,"Non-renewable waste",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,303,0,0,1,1,1
4453,Nuclear,EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4454,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,553,0,0,0,1,1
4455,Photovoltaics,EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,3,0,0,0,0,1
4456,"Pumped storage",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4457,Wind,EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,3163,0,0,1,1,0
4458,"Differently categorized solar",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4459,Solar,EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,3,0,0,1,1,0
4460,"Differently categorized wind",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,3163,0,0,0,0,1
4461,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,627,0,0,1,0,0
4462,"Renewable energy sources",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,3802,0,1,0,0,0
4463,"Differently categorized fossil fuels",EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,8897,0,0,1,1,1
4464,Total,EUROSTAT,"Statistical Office",2008,"Installed capacity in MW",DK,Unknown,,13002,1,0,0,0,0
4465,"Biomass and biogas",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,77,0,0,0,1,1
4466,"Concentrated solar power",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4467,"Fossil fuels",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,9115,0,1,0,0,0
4468,Geothermal,EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4469,Hydro,EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,9,0,0,1,1,0
4470,Marine,EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,0,0,0,1,1,1
4471,"Non-renewable waste",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,313,0,0,1,1,1
4472,Nuclear,EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,0,0,1,1,1,1
4473,"Other bioenergy and renewable waste",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,705,0,0,0,1,1
4474,Photovoltaics,EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,5,0,0,0,0,1
4475,"Pumped storage",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4476,Wind,EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,3482,0,0,1,1,0
4477,"Differently categorized solar",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,0,0,0,0,0,1
4478,Solar,EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,5,0,0,1,1,0
4479,"Differently categorized wind",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,3482,0,0,0,0,1
4480,"Bioenergy and renewable waste",EUROSTAT,"Statistical Office",2009,"Installed capacity in MW",DK,Unknown,,782,0,0,1,0,0
